Case study nb,Reference,Qualitative expert prediction,Taxonomy 1=plant/algae 2=invertebrate 3=vertebrate,Habitat 1=marine intertidal 2=marine subtidal 3=river/stream 4=lake/pond,Log10 area (m2),Status 1=introduced 2=established 3=invasive,Method 1=mechanical 2=chemical 3=biological 4=combination,Containment 0=no 1=yes,Duration (years),Outcome 0=non-eradication 1=eradication,MIPE prediction (independent probability of eradication returned by a model including all case studies on this sheet excluding the case study for which the prediction is made),Lower 95% confidence limit for MIPE's prediction,Upper 95% confidence limit for MIPE's prediction,
15,"Ferguson R. 2000. The effectiveness of Australia's response to the black striped mussel incursion in Darwin, Australia. Report of the Department of Environment and Heritage, Australia. 75pp",Verylikely,2,2,2.093421685,1,2,1,1.5,1,0.98,0.81,1.00
19,"Hein CL, Vander Zanden MJ, and Magnuson JJ. 2007. Intensive trapping and increased fish predation cause massive population decline of an invasive crayfish. Freshwater Biology 52: 1134-1146",Likely,2,4,5.806179974,3,4,0,5,0,0.23,0.06,0.59
19,"Hein CL, Vander Zanden MJ, and Magnuson JJ. 2007. Intensive trapping and increased fish predation cause massive population decline of an invasive crayfish. Freshwater Biology 52: 1134-1146",Likely,2,4,5.806179974,3,4,0,5,0,0.23,0.06,0.59
19,"Hein CL, Vander Zanden MJ, and Magnuson JJ. 2007. Intensive trapping and increased fish predation cause massive population decline of an invasive crayfish. Freshwater Biology 52: 1134-1146",Unlikely,2,4,5.806179974,3,4,0,5,0,0.23,0.06,0.59
19,"Hein CL, Vander Zanden MJ, and Magnuson JJ. 2007. Intensive trapping and increased fish predation cause massive population decline of an invasive crayfish. Freshwater Biology 52: 1134-1146",Veryunlikely,2,4,5.806179974,3,4,0,5,0,0.23,0.06,0.59
19,"Hein CL, Vander Zanden MJ, and Magnuson JJ. 2007. Intensive trapping and increased fish predation cause massive population decline of an invasive crayfish. Freshwater Biology 52: 1134-1146",Veryunlikely,2,4,5.806179974,3,4,0,5,0,0.23,0.06,0.59
20,"Britton JR, Brazier M, Davies GD, and Chare SI. 2008. Case studies on eradicating the asiatic cyprinid Pseudorasbora parva from fishing lakes in England to prevent their riverine dispersal. Aquatic Conservation: Marine and Freshwater Ecosystems 18: 867-876",Likely,3,4,3.834102656,3,4,1,0.83,1,0.99,0.96,1.00
20,"Britton JR, Brazier M, Davies GD, and Chare SI. 2008. Case studies on eradicating the asiatic cyprinid Pseudorasbora parva from fishing lakes in England to prevent their riverine dispersal. Aquatic Conservation: Marine and Freshwater Ecosystems 18: 867-876",Verylikely,3,4,3.834102656,3,4,1,0.83,1,0.99,0.96,1.00
21,"Britton JR, and Brazier M. 2006. Eradicating the invasive topmouth gudgeon, Pseudorasbora parva, from a recreational fishery in northern England. Fisheries Management and Ecology. 13: 329-335",Veryunlikely,3,4,4.469822016,3,2,0,0.5,1,0.82,0.55,0.95
22,"Britton JR, Brazier M, Davies GD, and Chare SI. 2008. Case studies on eradicating the asiatic cyprinid Pseudorasbora parva from fishing lakes in England to prevent their riverine dispersal. Aquatic Conservation: Marine and Freshwater Ecosystems 18: 867-876",Verylikely,3,4,3.978636948,3,2,0,0.58,1,0.93,0.77,0.98
24,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Unlikely,3,4,4.499604614,3,2,0,0.7,1,0.82,0.55,0.94
24,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Verylikely,3,4,4.499604614,3,2,0,0.7,1,0.82,0.55,0.94
25,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Verylikely,3,4,3.560982056,3,2,0,0.7,1,0.97,0.88,0.99
26,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Likely,3,4,3.477121255,3,1,1,2,0,0.57,0.37,0.74
26,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Likely,3,4,3.477121255,3,1,1,2,0,0.57,0.37,0.74
26,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Likely,3,4,3.477121255,3,1,1,2,0,0.57,0.37,0.74
26,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Unlikely,3,4,3.477121255,3,1,1,2,0,0.57,0.37,0.74
26,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Unlikely,3,4,3.477121255,3,1,1,2,0,0.57,0.37,0.74
26,"Britton JR, Davies GD, and Brazier M. 2010. Towards the successful control of the invasive Pseudorasbora parva in the UK. Biological Invasions 12: 125-131",Veryunlikely,3,4,3.477121255,3,1,1,2,0,0.57,0.37,0.74
27,"Garcia-de-Loma J, Dana ED, Lopez-Santiago J, Gonzalez R, Ceballos G, and Ortega F. 2010. Management of the Chinese mitten crab, Eriocheir sinensis (H. Milne Edwards, 1853) in the Guadalquivir Estuary (Southern Spain). Aquatic Invasions 5: 323-330",Unlikely,2,2,6.447158031,2,1,0,7,0,0.00,0.00,0.00
27,"Garcia-de-Loma J, Dana ED, Lopez-Santiago J, Gonzalez R, Ceballos G, and Ortega F. 2010. Management of the Chinese mitten crab, Eriocheir sinensis (H. Milne Edwards, 1853) in the Guadalquivir Estuary (Southern Spain). Aquatic Invasions 5: 323-330",Veryunlikely,2,2,6.447158031,2,1,0,7,0,0.00,0.00,0.00
28,Washington State Department of Agriculture. 2011. Spartina eradication program 2010 progress report. 45 pp,Verylikely,1,1,7.934498451,3,4,0,8,0,0.05,0.01,0.31
29,Washington State Department of Agriculture. 2011. Spartina eradication program 2010 progress report. 45 pp,Veryunlikely,1,1,5.005073213,3,4,0,6,0,0.97,0.82,1.00
30,Washington State Department of Agriculture. 2011. Spartina eradication program 2010 progress report. 45 pp,Likely,1,1,6.886490725,3,4,0,8,0,0.36,0.06,0.82
30,Washington State Department of Agriculture. 2011. Spartina eradication program 2010 progress report. 45 pp,Unlikely,1,1,6.886490725,3,4,0,8,0,0.36,0.06,0.82
31,"Knapp RA, and Matthews KR. 1998. Eradication of nonnative fish by gill netting from a small mountain Lake in California. Restoration Ecology, 6: 207-213",Likely,3,4,4.204119983,2,1,1,1.83,1,0.40,0.20,0.64
